1,829,4.0
1,658,4.0
1,892,4.0
1,382,5.0
1,735,4.0
1,824,5.0
1,868,5.0
1,885,4.0
1,365,5.0
1,394,4.0
1,384,5.0
1,465,5.0
1,748,4.0
1,452,5.0
1,826,3.0
1,151,4.0
1,584,5.0
1,785,3.0
1,670,5.0
1,707,4.0
1,799,3.0
1,863,5.0
1,717,5.0
1,422,5.0
1,807,5.0
1,867,4.0
1,455,5.0
1,893,2.0
1,872,2.0
1,732,5.0
1,416,3.0
1,915,4.0
1,409,5.0
1,737,5.0
1,13,5.0
1,755,5.0
1,795,4.0
1,445,3.0
1,611,4.0
1,599,4.0
1,531,3.0
1,541,5.0
1,816,4.0
1,778,3.0
1,751,5.0
1,533,5.0
1,353,5.0
1,653,3.0
1,278,3.0
1,853,3.0
1,941,4.0
1,45,4.0
1,659,2.0
1,822,5.0
1,900,5.0
1,474,4.0
1,847,3.0
1,516,5.0
1,927,4.0
1,168,5.0
1,534,4.0
1,806,4.0
1,529,5.0
1,901,3.0
1,620,4.0
1,636,4.0
1,860,4.0
1,553,4.0
1,447,4.0
1,719,3.0
1,845,5.0
1,555,5.0
1,225,4.0
1,648,5.0
1,666,5.0
1,561,3.0
1,6,4.0
1,36,3.0
1,794,4.0
1,686,5.0
1,577,3.0
1,880,5.0
1,859,4.0
1,781,2.0
1,875,5.0
1,803,4.0
1,28,5.0
1,837,5.0
1,936,4.0
1,607,4.0
1,931,4.0
1,699,4.0
1,736,4.0
1,873,2.0
1,780,5.0
1,305,3.0
1,647,5.0
1,854,5.0
1,840,5.0
1,387,4.0
1,326,5.0
1,375,5.0
1,827,5.0
1,789,5.0
1,869,5.0
1,858,5.0
1,612,5.0
1,916,4.0
1,767,5.0
1,229,5.0
1,221,4.0
1,897,4.0
1,318,5.0
1,606,5.0
1,460,4.0
1,547,5.0
1,478,5.0
1,813,3.0
1,546,3.0
1,912,4.0
1,510,3.0
1,923,4.0
1,704,4.0
1,275,4.0
1,667,3.0
1,886,5.0
1,640,4.0
1,340,5.0
1,413,3.0
1,902,4.0
2,2,1.0
2,111,1.0
2,264,3.0
2,58,1.0
2,70,1.0
2,387,3.0
2,402,1.0
2,461,2.0
2,837,2.0
2,633,3.0
2,793,3.0
2,692,4.0
2,644,3.0
3,3,2.0
3,102,2.0
3,41,2.0
3,85,3.0
3,315,5.0
3,17,4.0
3,118,4.0
3,202,4.0
3,179,5.0
3,119,3.0
3,207,4.0
3,117,4.0
3,131,4.0
3,187,1.0
3,76,3.0
3,341,5.0
3,14,4.0
3,129,4.0
3,53,4.0
3,409,5.0
3,72,4.0
3,98,1.0
3,58,3.0
3,52,5.0
3,447,2.0
3,100,2.0
3,461,3.0
3,402,1.0
3,556,3.0
3,499,4.0
3,162,4.0
3,38,2.0
3,30,4.0
3,434,1.0
3,523,5.0
3,413,3.0
3,650,2.0
3,631,2.0
3,65,4.0
3,37,3.0
3,477,4.0
3,463,5.0
3,674,5.0
3,442,4.0
3,387,4.0
3,70,3.0
3,579,4.0
3,782,4.0
3,622,5.0
3,576,4.0
3,24,4.0
3,83,4.0
3,682,3.0
3,453,5.0
3,47,4.0
3,867,2.0
3,587,3.0
3,896,1.0
3,907,2.0
3,226,4.0
3,633,5.0
3,110,3.0
3,784,3.0
3,713,4.0
3,937,1.0
3,90,3.0
3,605,5.0
3,878,5.0
3,68,3.0
3,865,3.0
3,705,3.0
3,313,3.0
3,917,4.0
3,309,5.0
3,893,2.0
3,369,3.0
3,546,5.0
3,628,4.0
3,837,4.0
3,703,4.0
3,876,4.0
4,4,1.0
4,83,4.0
4,176,3.0
4,90,4.0
4,68,3.0
4,278,4.0
4,126,1.0
4,46,4.0
4,116,4.0
4,42,5.0
4,76,5.0
4,195,4.0
4,133,3.0
4,236,3.0
4,353,4.0
4,40,4.0
4,266,3.0
4,234,4.0
4,100,2.0
4,105,4.0
4,167,3.0
4,140,3.0
4,206,5.0
4,192,4.0
4,22,3.0
4,325,5.0
4,164,3.0
4,203,3.0
4,388,4.0
4,455,4.0
4,506,4.0
4,409,4.0
4,467,5.0
4,533,3.0
4,544,5.0
4,449,5.0
4,190,4.0
4,66,3.0
4,377,3.0
4,556,5.0
4,417,5.0
4,620,3.0
4,439,5.0
4,172,5.0
4,538,3.0
4,629,4.0
4,194,5.0
4,454,5.0
4,656,2.0
4,400,4.0
4,216,4.0
4,262,5.0
4,660,2.0
4,251,4.0
4,393,4.0
4,41,4.0
4,424,2.0
4,712,1.0
4,37,4.0
4,238,1.0
4,462,3.0
4,523,5.0
4,650,4.0
4,58,4.0
4,659,4.0
4,653,3.0
4,381,4.0
4,299,3.0
4,719,1.0
4,130,4.0
4,786,5.0
4,778,2.0
4,699,5.0
4,534,3.0
4,615,3.0
4,546,4.0
4,601,4.0
4,606,5.0
4,384,4.0
4,543,4.0
4,612,3.0
4,163,5.0
4,868,3.0
4,480,3.0
4,314,3.0
4,635,4.0
4,584,4.0
4,751,4.0
4,892,4.0
4,571,4.0
4,875,5.0
4,752,2.0
4,485,5.0
4,529,4.0
4,859,5.0
4,853,3.0
4,845,5.0
4,880,4.0
4,822,5.0
4,704,4.0
4,811,4.0
4,941,4.0
4,559,2.0
4,836,3.0
4,595,3.0
4,802,4.0
4,886,3.0
4,305,2.0
4,916,2.0
4,826,5.0
4,547,4.0
4,142,3.0
4,915,3.0
4,939,4.0
4,897,3.0
4,674,2.0
4,780,4.0
4,678,4.0
4,764,3.0
4,333,5.0
4,521,4.0
4,456,1.0
4,724,1.0
4,269,5.0
4,824,5.0
4,823,4.0
5,5,4.0
5,157,5.0
5,37,5.0
5,285,4.0
5,137,4.0
5,224,4.0
5,231,2.0
5,60,5.0
5,311,3.0
5,193,5.0
5,100,4.0
5,103,2.0
5,24,4.0
5,325,3.0
5,165,4.0
5,195,5.0
5,308,5.0
5,128,5.0
5,339,5.0
5,263,5.0
5,191,4.0
5,295,4.0
5,68,5.0
5,377,5.0
5,214,5.0
5,378,5.0
5,110,5.0
5,32,3.0
5,92,4.0
5,385,5.0
5,71,5.0
5,63,5.0
5,254,5.0
5,364,3.0
5,391,5.0
5,82,5.0
5,143,5.0
5,427,4.0
5,353,5.0
5,122,5.0
5,375,4.0
5,313,4.0
5,39,4.0
5,126,3.0
5,75,5.0
5,30,4.0
5,94,5.0
5,156,5.0
5,80,5.0
5,248,5.0
5,464,3.0
5,479,4.0
5,467,5.0
5,453,5.0
5,406,5.0
5,184,5.0
5,492,2.0
5,493,4.0
5,51,4.0
5,384,5.0
5,114,4.0
5,404,5.0
5,19,4.0
5,417,4.0
5,28,4.0
5,22,5.0
5,428,3.0
5,333,4.0
5,442,5.0
5,413,4.0
5,447,4.0
5,250,3.0
5,519,3.0
5,332,4.0
5,129,5.0
5,539,3.0
5,65,4.0
5,516,4.0
5,88,4.0
5,528,3.0
5,578,5.0
5,144,4.0
5,548,5.0
5,429,3.0
5,15,5.0
5,635,4.0
5,125,5.0
5,52,5.0
5,17,4.0
5,505,5.0
5,684,5.0
5,649,4.0
5,95,3.0
5,661,5.0
5,392,4.0
5,183,5.0
5,542,5.0
5,89,5.0
5,454,5.0
5,83,3.0
5,532,5.0
5,455,4.0
5,379,5.0
5,650,3.0
5,169,4.0
5,643,5.0
5,789,5.0
5,739,5.0
5,494,4.0
5,10,4.0
5,38,5.0
5,468,5.0
5,743,4.0
5,430,4.0
5,604,4.0
5,565,5.0
5,534,5.0
5,856,5.0
5,774,5.0
5,750,3.0
5,835,3.0
5,9,5.0
5,556,5.0
5,752,5.0
5,782,3.0
5,790,2.0
5,728,4.0
5,864,4.0
5,869,5.0
5,530,3.0
5,841,4.0
5,831,5.0
5,8,5.0
5,905,4.0
5,654,2.0
5,907,4.0
5,883,4.0
5,922,4.0
5,814,5.0
5,708,5.0
5,58,4.0
5,655,2.0
5,893,3.0
5,637,5.0
5,931,3.0
5,734,5.0
5,476,5.0
5,842,5.0
5,797,4.0
5,536,5.0
5,768,5.0
5,74,3.0
5,59,5.0
5,775,3.0
5,374,5.0
5,876,5.0
5,85,5.0
5,896,3.0
5,819,5.0
5,310,5.0
5,865,5.0
5,446,3.0
5,102,5.0
5,90,5.0
5,690,4.0
5,837,5.0
5,132,3.0
5,504,5.0
5,867,4.0
5,689,3.0
5,514,5.0
5,888,5.0
5,928,5.0
5,644,4.0
5,218,3.0
5,393,5.0
5,909,3.0
5,862,4.0
5,720,3.0
5,915,5.0
5,482,5.0
5,600,4.0
5,440,3.0
5,885,4.0
5,878,3.0
5,646,4.0
5,669,4.0
5,925,5.0
5,352,5.0
5,908,5.0
5,927,4.0
5,405,3.0
5,617,3.0
5,826,5.0
6,6,2.0
6,94,3.0
6,90,4.0
6,3,4.0
6,118,4.0
6,147,4.0
6,143,3.0
6,239,4.0
6,179,2.0
6,12,5.0
6,248,4.0
6,127,5.0
6,136,4.0
6,99,5.0
6,205,4.0
6,132,5.0
6,149,3.0
6,23,3.0
6,313,5.0
6,110,3.0
6,37,4.0
6,48,3.0
6,365,5.0
6,157,3.0
6,283,3.0
6,58,4.0
6,41,3.0
6,55,3.0
6,53,4.0
6,336,5.0
6,75,5.0
6,46,3.0
6,19,3.0
6,387,4.0
6,194,3.0
6,24,3.0
6,312,2.0
6,353,3.0
6,310,4.0
6,76,5.0
6,91,5.0
6,366,5.0
6,180,4.0
6,56,4.0
6,254,1.0
6,83,5.0
6,342,4.0
6,78,3.0
6,318,4.0
6,311,2.0
6,121,3.0
6,226,5.0
6,442,5.0
6,43,4.0
6,237,4.0
6,95,4.0
6,333,3.0
6,405,3.0
6,462,3.0
6,394,3.0
6,412,5.0
6,182,4.0
6,144,3.0
6,364,4.0
6,477,5.0
6,30,4.0
6,181,5.0
6,124,2.0
6,467,5.0
6,363,5.0
6,508,4.0
6,202,5.0
6,413,3.0
6,360,2.0
6,479,5.0
6,256,4.0
6,67,3.0
6,47,5.0
6,51,4.0
6,379,4.0
6,538,4.0
6,402,2.0
6,532,5.0
6,65,4.0
6,509,5.0
6,390,4.0
6,483,5.0
6,176,5.0
6,325,3.0
6,474,3.0
6,539,4.0
6,450,4.0
6,548,5.0
6,500,4.0
6,588,4.0
6,421,4.0
6,60,5.0
6,166,4.0
6,453,5.0
6,32,4.0
6,603,3.0
6,554,4.0
6,339,2.0
6,85,3.0
6,598,3.0
6,602,4.0
6,434,3.0
6,138,4.0
6,119,4.0
6,375,3.0
6,670,5.0
6,492,4.0
6,534,3.0
6,625,3.0
6,129,5.0
6,674,3.0
6,137,3.0
6,626,4.0
6,569,5.0
6,692,5.0
6,431,3.0
6,639,5.0
6,68,3.0
6,644,4.0
6,476,4.0
6,551,4.0
6,728,4.0
6,702,4.0
6,489,5.0
6,704,4.0
6,654,2.0
6,584,4.0
6,648,5.0
6,650,3.0
6,777,4.0
6,5,4.0
6,706,5.0
6,750,3.0
6,784,4.0
6,804,5.0
6,285,4.0
6,26,3.0
6,720,4.0
6,185,4.0
6,835,3.0
6,191,5.0
6,739,4.0
6,791,3.0
6,224,5.0
6,864,3.0
6,708,5.0
6,52,4.0
6,417,3.0
6,428,3.0
6,668,3.0
6,915,4.0
6,896,4.0
6,747,5.0
6,409,5.0
6,17,4.0
6,878,5.0
6,536,5.0
6,117,4.0
6,917,5.0
6,797,4.0
6,676,4.0
6,765,2.0
6,703,2.0
6,819,5.0
6,684,4.0
6,531,3.0
6,454,3.0
6,887,4.0
6,70,3.0
6,38,5.0
6,768,3.0
6,446,3.0
6,842,4.0
6,894,3.0
6,579,5.0
6,542,4.0
6,837,5.0
6,867,4.0
6,463,4.0
6,790,5.0
6,907,4.0
6,374,4.0
6,504,4.0
6,888,2.0
6,820,5.0
6,793,5.0
6,440,4.0
6,657,4.0
6,928,4.0
6,369,4.0
6,940,3.0
6,893,4.0
6,744,4.0
6,519,3.0
6,608,4.0
6,803,4.0
6,546,4.0
6,883,4.0
6,934,5.0
6,71,5.0
6,880,3.0
6,649,4.0
6,660,3.0
6,646,4.0
6,885,4.0
6,769,3.0
6,493,2.0
6,808,5.0
6,881,5.0
6,876,3.0
6,779,4.0
6,2,3.0
6,558,4.0
6,856,5.0
6,491,4.0
6,516,4.0
6,862,5.0
6,572,3.0
6,158,4.0
6,576,5.0
6,530,3.0
6,661,3.0
7,7,5.0
7,25,5.0
7,11,5.0
7,13,4.0
7,5,4.0
7,145,3.0
7,315,5.0
7,127,4.0
7,343,3.0
7,47,3.0
7,369,3.0
7,402,1.0
7,205,3.0
7,75,5.0
7,375,4.0
7,38,4.0
7,428,2.0
7,226,4.0
7,491,3.0
7,450,3.0
7,9,1.0
7,501,4.0
7,442,4.0
7,387,4.0
7,366,5.0
7,32,3.0
7,536,4.0
7,489,5.0
7,613,4.0
7,30,4.0
7,102,4.0
7,116,5.0
7,446,5.0
7,67,3.0
7,91,4.0
7,52,2.0
7,138,4.0
7,24,3.0
7,705,4.0
7,499,3.0
7,413,4.0
7,674,3.0
7,248,3.0
7,804,4.0
7,558,2.0
7,463,3.0
7,466,5.0
7,633,4.0
7,831,4.0
7,17,3.0
7,793,4.0
7,808,5.0
7,779,4.0
7,180,4.0
7,742,4.0
7,688,3.0
7,447,3.0
7,144,3.0
7,105,3.0
7,791,3.0
7,915,2.0
7,741,1.0
7,632,1.0
7,569,4.0
7,19,2.0
7,894,5.0
7,895,4.0
7,878,3.0
7,90,5.0
7,730,4.0
7,887,4.0
7,394,3.0
7,825,3.0
7,890,5.0
7,881,3.0
7,364,4.0
7,70,2.0
7,12,4.0
7,908,5.0
7,768,3.0
7,862,3.0
7,21,5.0
7,708,5.0
7,720,2.0
7,835,2.0
8,8,3.0
8,38,5.0
8,58,1.0
8,83,3.0
8,318,5.0
8,311,4.0
8,43,2.0
8,233,5.0
8,55,2.0
8,313,4.0
8,15,5.0
8,340,4.0
8,165,3.0
8,310,2.0
8,20,5.0
8,341,5.0
8,17,2.0
8,329,2.0
8,369,4.0
8,364,5.0
8,19,3.0
8,129,5.0
8,93,4.0
8,114,3.0
8,402,5.0
8,119,3.0
8,182,2.0
8,374,4.0
8,102,4.0
8,147,3.0
8,434,5.0
8,226,3.0
8,412,4.0
8,37,3.0
8,3,4.0
8,111,1.0
8,12,4.0
8,24,3.0
8,90,4.0
8,333,3.0
8,2,4.0
8,377,1.0
8,97,5.0
8,126,4.0
8,96,4.0
8,315,5.0
8,489,4.0
8,442,4.0
8,384,2.0
8,396,2.0
8,428,4.0
8,477,4.0
8,181,5.0
8,618,1.0
8,447,4.0
8,87,4.0
8,353,2.0
8,117,4.0
8,576,5.0
8,516,3.0
8,404,2.0
8,587,3.0
8,162,4.0
8,358,3.0
8,394,3.0
8,30,4.0
8,498,4.0
8,70,3.0
8,471,5.0
8,202,4.0
8,649,2.0
8,523,4.0
8,413,4.0
8,11,5.0
8,239,5.0
8,768,2.0
8,582,3.0
8,538,3.0
8,633,5.0
8,13,3.0
8,702,1.0
8,797,2.0
8,556,2.0
8,646,2.0
8,138,4.0
8,782,4.0
8,808,3.0
8,100,1.0
8,91,4.0
8,54,4.0
8,703,5.0
8,491,2.0
8,52,5.0
8,684,4.0
8,579,4.0
8,875,2.0
8,409,5.0
8,499,1.0
8,136,4.0
8,65,3.0
8,826,1.0
8,907,3.0
8,743,1.0
8,837,4.0
8,804,5.0
8,546,1.0
8,631,4.0
8,777,1.0
8,894,4.0
8,682,4.0
8,511,5.0
8,674,3.0
8,387,3.0
8,917,4.0
8,885,3.0
8,10,3.0
8,883,3.0
8,628,4.0
8,910,2.0
8,690,4.0
8,790,5.0
8,928,1.0
8,884,2.0
8,67,2.0
8,770,5.0
8,898,4.0
8,793,2.0
8,470,3.0
8,505,3.0
8,617,4.0
8,655,5.0
8,348,3.0
8,68,3.0
8,878,1.0
8,602,3.0
8,802,5.0
8,650,3.0
8,72,2.0
8,448,2.0
8,864,2.0
8,75,1.0
8,769,1.0
8,205,5.0
8,25,5.0
8,747,3.0
8,623,4.0
8,668,4.0
8,153,2.0
8,705,5.0
8,779,2.0
8,819,4.0
8,539,3.0
8,908,2.0
8,530,2.0
8,895,4.0
8,285,4.0
8,207,5.0
8,720,5.0
8,708,4.0
8,888,2.0
8,873,4.0
8,927,4.0
8,243,3.0
8,862,4.0
8,876,2.0
8,842,4.0
8,490,5.0
8,453,4.0
8,784,3.0
8,637,2.0
9,9,3.0
9,114,4.0
9,117,5.0
9,10,2.0
9,162,5.0
9,56,4.0
9,104,5.0
9,205,4.0
9,102,4.0
9,180,4.0
9,325,4.0
9,144,5.0
9,20,4.0
9,348,5.0
9,14,3.0
9,80,5.0
9,253,3.0
9,170,5.0
9,159,4.0
9,308,3.0
9,221,5.0
9,45,4.0
9,138,5.0
9,91,5.0
9,226,5.0
9,385,5.0
9,118,5.0
9,421,5.0
9,22,4.0
9,434,4.0
9,310,2.0
9,3,4.0
9,37,3.0
9,129,5.0
9,333,4.0
9,428,4.0
9,454,2.0
9,98,4.0
9,455,5.0
9,482,3.0
9,339,5.0
9,17,3.0
9,542,4.0
9,64,5.0
9,501,3.0
9,604,4.0
9,438,5.0
9,72,4.0
9,551,4.0
9,548,3.0
9,453,3.0
9,358,4.0
9,195,4.0
9,58,1.0
9,582,5.0
9,622,3.0
9,409,1.0
9,369,4.0
9,228,2.0
9,311,4.0
9,41,4.0
9,442,4.0
9,467,4.0
9,708,5.0
9,387,2.0
9,650,4.0
9,481,5.0
9,340,4.0
9,351,4.0
9,759,3.0
9,272,4.0
9,742,4.0
9,415,5.0
9,617,4.0
9,295,4.0
9,779,4.0
9,446,4.0
9,743,4.0
9,696,4.0
9,236,4.0
9,404,4.0
9,488,3.0
9,112,5.0
9,489,5.0
9,837,5.0
9,55,3.0
9,158,4.0
9,802,4.0
9,847,3.0
9,866,5.0
9,652,4.0
9,556,4.0
9,603,5.0
9,96,3.0
9,881,5.0
9,664,5.0
9,899,5.0
9,8,4.0
9,703,5.0
9,580,5.0
9,243,5.0
9,528,4.0
9,739,5.0
9,851,2.0
9,893,1.0
9,674,2.0
9,880,3.0
9,531,4.0
9,558,4.0
9,892,4.0
9,808,5.0
9,862,4.0
9,655,5.0
9,16,5.0
9,341,4.0
9,790,5.0
9,332,4.0
9,188,4.0
9,626,5.0
9,700,4.0
9,763,5.0
9,90,5.0
9,532,3.0
9,823,3.0
9,21,4.0
9,375,4.0
9,817,4.0
9,662,4.0
9,562,5.0
9,498,5.0
9,631,4.0
9,882,3.0
9,38,4.0
9,441,4.0
9,392,3.0
9,907,4.0
9,926,5.0
9,925,4.0
9,611,5.0
9,911,4.0
9,447,2.0
9,402,1.0
9,19,2.0
9,885,4.0
9,927,3.0
9,52,3.0
9,51,4.0
9,873,4.0
9,534,4.0
9,688,2.0
10,10,2.0
10,261,3.0
10,51,4.0
10,231,3.0
10,300,2.0
10,42,4.0
10,285,5.0
10,115,3.0
10,92,4.0
10,192,3.0
10,8,2.0
10,302,5.0
10,67,3.0
10,90,4.0
10,48,3.0
10,123,3.0
10,348,3.0
10,68,2.0
10,294,4.0
10,153,3.0
10,194,4.0
10,22,2.0
10,15,4.0
10,287,2.0
10,368,3.0
10,130,4.0
10,273,5.0
10,144,3.0
10,335,2.0
10,47,5.0
10,1,4.0
10,86,5.0
10,25,1.0
10,140,3.0
10,397,4.0
10,13,5.0
10,229,4.0
10,141,4.0
10,84,4.0
10,343,4.0
10,139,4.0
10,322,4.0
10,88,5.0
10,243,5.0
10,187,5.0
10,366,3.0
10,312,2.0
10,365,5.0
10,185,5.0
10,345,3.0
10,377,3.0
10,79,4.0
10,198,3.0
10,458,2.0
10,333,4.0
10,154,5.0
10,318,4.0
10,444,4.0
10,0,2.0
10,169,4.0
10,428,4.0
10,278,5.0
10,472,4.0
10,111,5.0
10,408,4.0
10,399,5.0
10,417,3.0
10,467,3.0
10,418,4.0
10,167,4.0
10,484,3.0
10,409,3.0
10,460,4.0
10,478,3.0
10,213,4.0
10,83,4.0
10,387,4.0
10,447,4.0
10,161,4.0
10,70,4.0
10,158,4.0
10,450,4.0
10,76,5.0
10,5,4.0
10,491,4.0
10,480,4.0
10,284,3.0
10,103,4.0
10,174,3.0
10,120,4.0
10,339,3.0
10,147,3.0
10,369,4.0
10,559,2.0
10,81,3.0
10,124,3.0
10,143,5.0
10,476,4.0
10,309,4.0
10,499,5.0
10,461,4.0
10,416,4.0
10,565,3.0
10,596,2.0
10,465,4.0
10,45,3.0
10,504,4.0
10,536,5.0
10,464,4.0
10,264,5.0
10,477,5.0
10,315,5.0
10,517,4.0
10,118,4.0
10,641,5.0
10,62,4.0
10,649,3.0
10,388,5.0
10,652,4.0
10,413,3.0
10,249,4.0
10,648,4.0
10,426,5.0
10,632,3.0
10,618,5.0
10,584,4.0
10,539,5.0
10,200,5.0
10,669,3.0
10,568,4.0
10,561,4.0
10,390,4.0
10,549,3.0
10,110,4.0
10,615,3.0
10,325,4.0
10,238,3.0
10,503,5.0
10,405,4.0
10,453,3.0
10,661,3.0
10,396,2.0
10,286,4.0
10,209,3.0
10,479,4.0
10,474,4.0
10,727,5.0
10,670,5.0
10,776,4.0
10,473,4.0
10,597,4.0
10,554,3.0
10,9,2.0
10,650,3.0
10,645,2.0
10,625,4.0
10,764,4.0
10,725,3.0
10,24,5.0
10,729,3.0
10,496,3.0
10,666,3.0
10,728,3.0
10,32,4.0
10,530,4.0
10,693,4.0
10,793,4.0
10,830,3.0
10,703,3.0
10,844,4.0
10,674,2.0
10,75,5.0
10,37,4.0
10,65,2.0
10,311,2.0
10,146,5.0
10,374,4.0
10,11,3.0
10,581,3.0
10,543,5.0
10,752,5.0
10,748,4.0
10,620,3.0
10,518,4.0
10,742,3.0
10,486,2.0
10,668,5.0
10,660,3.0
10,796,4.0
10,483,5.0
10,720,2.0
10,912,4.0
10,401,2.0
10,494,5.0
10,773,4.0
10,116,4.0
10,892,3.0
10,831,3.0
10,808,3.0
10,439,2.0
10,98,4.0
10,421,4.0
10,469,4.0
10,566,4.0
10,329,4.0
10,847,3.0
10,672,2.0
10,671,4.0
10,815,4.0
10,43,4.0
10,708,5.0
10,929,2.0
10,841,3.0
10,792,4.0
10,440,3.0
10,463,4.0
10,602,5.0
10,352,4.0
10,104,5.0
10,750,4.0
10,791,3.0
10,688,3.0
10,917,4.0
10,687,5.0
10,804,4.0
10,895,4.0
10,298,4.0
10,896,4.0
10,550,4.0
10,634,2.0
10,136,4.0
10,706,4.0
10,914,3.0
10,435,4.0
10,655,2.0
10,133,3.0
10,803,4.0
10,181,5.0
10,683,5.0
10,353,2.0
10,557,5.0
10,731,5.0
10,511,5.0
10,855,2.0
10,790,5.0
10,617,3.0
10,448,3.0
10,927,4.0
10,880,5.0
10,920,5.0
10,27,3.0
10,942,4.0
10,885,4.0
10,817,4.0
10,519,3.0
10,890,5.0
10,778,3.0
10,692,4.0
10,681,4.0
10,651,5.0
10,860,3.0
10,509,4.0
10,856,5.0
10,825,3.0
10,23,4.0
10,219,4.0
10,265,3.0
10,61,5.0
10,654,4.0
10,646,3.0
10,907,3.0
10,865,4.0
10,901,3.0
10,938,5.0
10,875,5.0
10,939,3.0
10,829,5.0
10,918,5.0
10,113,3.0
10,797,5.0
10,555,3.0
10,862,4.0
10,457,5.0
10,716,4.0
10,805,5.0
10,579,3.0
10,913,3.0
10,893,4.0
10,252,1.0
10,878,5.0
